BU_UOX,BU_MOX,Fr_MOX,TC_MOX,Pu_TOT
57.83,62.61,0.1885,5.696,9.7910265
57.74,38.67,0.1852,5.475,10.132372
57.94,58.39,0.1598,3.268,10.091873
58.0,33.71,0.07495,0.8555,12.191711
57.79,61.47,0.08458,14.62,11.227336
57.94,55.96,0.1162,14.08,10.679407
57.92,50.6,0.1664,8.219,10.2165
57.78,59.31,0.198,8.045,9.7665146
57.99,37.48,0.1236,9.952,10.888126
57.83,43.4,0.1126,15.42,11.125644
57.82,46.93,0.01099,10.12,14.493615
57.67,39.96,0.1072,19.18,11.364886
57.66,56.98,0.1704,16.61,10.30286
57.79,56.23,0.102,16.55,11.031027
57.68,47.45,0.09533,11.17,10.989997
57.91,53.9,0.1382,13.52,10.663805
57.95,47.17,0.05478,2.658,12.389753
57.93,57.77,0.1828,8.543,10.02516
57.86,34.66,0.06558,9.278,12.296821
57.95,54.31,0.12,12.53,10.558823
57.79,30.17,0.1641,13.07,10.942016
57.71,56.25,0.1789,11.1,10.104799
57.77,39.97,0.01776,14.72,14.232192
57.85,42.26,0.009696,2.726,14.578225
57.82,53.2,0.1863,18.85,10.385666
57.72,36.98,0.02294,17.73,13.98778
57.75,49.91,0.09112,17.55,11.349322
57.7,35.74,0.02174,17.74,14.046063
57.81,45.26,0.1171,14.3,11.039125
57.69,44.61,0.1263,14.91,10.925082
57.96,31.2,0.005891,18.55,14.68874
57.98,48.98,0.01873,1.324,14.020768
57.84,50.39,0.1331,4.32,10.361193
57.83,38.38,0.1196,8.026,11.038548
57.74,49.19,0.1384,5.024,10.254632
57.87,32.73,0.1322,15.88,11.259344
57.88,33.06,0.08921,2.638,11.572994
57.99,32.41,0.1405,13.1,10.995774
57.77,54.09,0.008519,7.196,14.555589
57.85,43.25,0.07906,2.544,11.482221
57.91,41.0,0.1056,18.0,11.249268
57.87,58.49,0.1607,19.93,10.693879
57.69,35.03,0.09065,13.94,11.458235
57.72,30.91,0.01092,12.0,14.538105
57.86,33.15,0.1034,6.372,11.188421
57.75,59.88,0.135,16.83,10.707762
57.8,62.89,0.01596,4.718,14.291387
57.89,64.09,0.1851,1.583,9.665423
57.88,56.85,0.05534,17.36,12.472058
57.66,44.77,0.04849,18.12,12.903911
57.73,43.64,0.01548,7.074,14.346975
57.73,32.6,0.1127,14.19,11.390073
57.81,63.43,0.1833,4.748,9.7258442
57.69,64.4,0.001585,12.25,14.917866
57.9,57.99,0.03325,13.33,13.436522
57.93,35.32,0.1565,5.77,10.567373
57.75,60.32,0.06903,14.05,11.865193
57.89,36.31,0.1366,1.387,10.612429
57.68,41.33,0.09077,3.098,11.43806
57.97,59.2,0.1078,6.065,10.561433
57.65,44.32,0.1276,7.086,10.692512
57.87,56.51,0.1099,7.587,10.615285
57.72,59.4,0.1164,13.07,10.600433
57.99,41.12,0.1073,3.245,10.873605
57.68,48.52,0.0571,11.58,12.33782
57.82,38.8,0.1949,10.94,10.242141
57.97,46.3,0.1908,13.67,10.243383
57.91,40.72,0.02296,19.65,13.992374
57.78,62.69,0.06117,10.31,12.094945
57.89,50.2,0.03797,10.53,13.310545
57.98,40.39,0.09697,8.311,11.177077
60.09,36.63,0.1572,17.89,10.694738
59.96,58.41,0.1069,7.745,10.50397
59.76,48.58,0.1046,7.209,10.662775
59.94,41.2,0.1165,13.24,10.93543
59.88,39.2,0.1552,3.221,10.304867
59.97,61.97,0.02761,10.29,13.493628
60.08,41.78,0.03814,19.95,13.089296
59.99,39.56,0.01613,9.719,14.04893
60.04,57.11,0.03371,10.39,13.240906
59.82,44.67,0.07661,3.798,11.652551
60.1,32.58,0.1578,2.59,10.38175
60.02,64.87,0.03326,15.66,13.269869
59.94,49.83,0.0152,16.86,14.023955
60.08,61.1,0.086,9.029,10.840311
59.78,60.42,0.06916,11.14,11.50574
59.96,30.01,0.1709,9.444,10.559831
60.0,63.93,0.1358,4.64,9.8941962
59.8,33.62,0.1194,11.62,11.027581
59.89,53.91,0.05429,8.708,12.405829
60.01,57.66,0.08171,3.073,11.400829
59.8,59.91,0.05278,14.63,12.456309
59.81,35.78,0.1802,16.17,10.452361
59.88,53.46,0.097,1.28,10.594313
59.95,39.37,0.0389,16.37,13.142171
59.87,62.86,0.04745,7.831,12.509634
60.03,54.42,0.05976,5.026,12.25266
59.87,36.73,0.1526,2.08,10.342
59.75,62.47,0.1266,11.93,10.428046
60.01,54.22,0.06794,7.468,11.814733
59.92,31.85,0.06423,17.86,12.063618
60.06,55.76,0.01326,2.181,14.173073
60.05,44.82,0.02883,1.997,13.594429
59.78,44.85,0.05894,2.897,12.401145
60.08,38.28,0.1911,19.71,10.47417
59.83,56.91,0.008969,17.82,14.318101
59.83,52.15,0.01845,17.0,13.858974
59.96,46.1,0.07837,6.944,11.263548
60.07,46.99,0.1497,1.293,10.150421
59.99,34.14,0.03549,16.64,13.203921
59.85,44.73,0.1628,15.08,10.545908
59.9,43.01,0.0801,5.425,11.487032
60.07,43.62,0.05898,2.691,12.410695
60.06,55.59,0.08452,18.57,11.180304
59.79,50.57,0.1043,7.317,10.735084
59.86,47.73,0.1284,12.06,10.629506
60.01,46.67,0.1182,6.918,10.446979
59.76,46.63,0.1605,1.688,10.095016
59.85,48.51,0.1766,19.47,10.422936
59.9,33.2,0.102,12.34,11.214873
59.84,40.99,0.171,7.351,10.250287
59.9,53.96,0.1559,3.002,9.9327117
59.88,44.8,0.1735,0.1083,9.9683509
59.97,50.09,0.06564,17.34,11.900285
59.84,43.14,0.0005791,13.05,14.691208
59.86,51.79,0.07745,17.7,11.525544
59.86,58.54,0.02378,11.95,13.656421
60.03,34.35,0.181,4.918,10.20861
60.05,57.57,0.1645,7.73,9.9982538
60.03,61.8,0.1941,3.209,9.7364402
59.98,32.98,0.19,14.43,10.430156
59.99,49.4,0.08061,2.441,11.257375
59.89,35.12,0.1174,11.42,11.030914
59.78,37.32,0.03755,12.22,13.150967
59.94,30.09,0.03545,12.68,13.154271
60.03,55.52,0.03621,10.72,13.018896
59.81,37.06,0.02717,14.24,13.487574
60.02,61.66,0.1506,6.776,9.9425277
60.0,57.6,0.1864,19.06,10.276117
59.77,50.03,0.1408,9.371,10.461642
60.09,57.33,0.01823,2.034,13.967893
59.89,60.99,0.1686,16.16,10.202055
59.79,54.5,0.0264,16.94,13.524364
59.97,57.53,0.01974,6.512,13.750316
59.77,35.92,0.1787,2.374,10.251643
60.04,54.05,0.1296,7.421,10.341132
60.06,49.96,0.005477,11.42,14.439913
59.8,30.73,0.1406,6.368,10.770706
59.85,57.33,0.1902,5.467,9.7617689
59.91,31.77,0.1789,18.48,10.725064
59.77,48.8,0.07617,14.94,11.402344
59.92,49.61,0.1902,10.35,9.9710334
59.93,54.47,0.1264,19.11,10.842046
59.92,35.65,0.19,19.42,10.508905
59.76,44.74,0.14,11.29,10.537299
59.83,47.42,0.0097,5.317,14.248636
59.96,41.43,0.04395,18.79,12.800335
59.79,37.27,0.04334,19.02,12.943839
60.09,30.21,0.04526,18.33,12.926182
59.81,41.28,0.1667,6.091,10.177327
60.05,47.79,0.1211,10.26,10.713642
59.93,60.75,0.1964,0.7438,9.502948
59.91,30.05,0.07834,18.14,11.708764
59.82,51.12,0.03707,18.52,13.191134
60.0,42.07,0.002989,14.2,14.586099
59.93,42.0,0.02369,13.16,13.685335
59.88,56.32,0.09404,13.89,10.893008
59.98,61.54,0.1198,1.955,9.9670691
59.95,52.02,0.0649,0.9461,12.172596
59.83,37.33,0.02818,14.74,13.554023
60.09,33.57,0.06172,5.762,12.088264
37.99,51.35,0.08353,19.08,14.469851
37.75,41.38,0.103,11.24,13.628976
37.95,40.43,0.17,13.29,12.459421
37.86,44.37,0.06001,13.91,15.631541
38.0,52.0,0.0002478,16.14,18.281859
37.93,38.71,0.0952,1.406,13.983979
37.97,42.64,0.06973,16.11,15.28156
37.89,39.9,0.07249,10.28,15.012029
37.8,30.77,0.1865,1.689,12.28067
37.85,37.26,0.0889,2.05,14.82195
37.82,47.99,0.1751,14.13,12.322533
37.93,43.75,0.1141,3.113,13.632284
38.01,56.34,0.08111,1.206,14.912004
37.74,58.9,0.01779,14.17,17.438098
37.89,31.12,0.09834,17.81,14.249118
38.04,34.49,0.1384,17.02,13.1165
38.03,40.79,0.1051,11.74,13.542176
37.71,54.21,0.09242,2.982,14.397881
37.75,56.53,0.003556,6.934,18.151453
37.94,43.22,0.08562,2.253,14.472129
37.78,39.94,0.02027,11.71,17.33478
37.91,45.53,0.02662,17.3,17.077808
37.71,30.94,0.1681,10.97,12.77074
37.84,38.91,0.08994,4.594,14.635205
38.04,62.37,0.1129,6.067,13.1252
37.96,37.28,0.1293,19.46,13.194065
37.85,41.4,0.04365,12.68,16.282217
38.03,43.88,0.1714,6.828,12.136527
37.83,60.6,0.1604,12.79,12.218252
37.8,38.89,0.1209,12.53,13.01299
37.83,40.42,0.1252,9.563,12.909118
37.95,56.75,0.05396,4.72,15.729115
38.01,64.5,0.004973,9.832,18.04001
37.98,31.9,0.1398,10.19,12.92635
37.93,63.06,0.1402,18.68,12.566248
37.74,41.62,0.07201,17.62,15.170836
38.03,50.65,0.01891,12.33,17.359829
37.99,46.44,0.1,19.65,13.914892
37.79,59.68,0.09549,7.461,13.848998
37.79,36.96,0.1219,6.837,13.2483
37.71,32.29,0.000795,19.53,18.273761
37.72,53.88,0.1964,14.02,11.826382
38.02,59.08,0.07116,5.077,14.963578
37.76,34.8,0.1294,11.54,13.008178
37.83,49.92,0.1578,1.672,11.969997
37.94,64.85,0.1217,5.925,12.693707
37.97,39.18,0.05585,19.27,15.943239
37.9,59.52,0.05644,11.75,15.61369
37.98,35.67,0.1254,15.88,13.23992
37.73,35.14,0.0266,12.09,17.17603
37.81,37.87,0.1731,18.82,12.827671
37.87,41.97,0.1031,5.658,14.013118
37.78,42.61,0.03287,15.33,16.776323
37.91,51.63,0.002282,7.458,18.20033
37.9,49.13,0.04803,14.86,16.210068
37.71,57.18,0.008082,3.191,17.962866
38.03,41.75,0.1821,6.096,12.019108
37.85,64.91,0.1381,9.578,12.25458
37.75,40.37,0.02533,1.061,17.304905
37.89,37.41,0.1488,19.16,13.002807
37.73,40.39,0.06528,13.3,15.451387
37.97,43.04,0.01497,9.808,17.648771
37.83,33.46,0.1327,2.621,13.034481
38.04,54.14,0.07917,13.08,14.674864
38.05,53.13,0.07861,19.48,14.927034
37.89,31.32,0.0403,7.245,16.676384
37.92,61.42,0.09793,5.44,13.683053
37.92,59.9,0.1243,7.685,12.490455
37.86,51.02,0.117,18.02,13.244071
37.77,34.45,0.07183,5.548,15.413046
37.91,60.22,0.06386,16.6,15.288753
37.96,31.55,0.1835,19.9,12.824339
37.84,49.49,0.03993,18.88,16.472989
37.72,46.21,0.1638,12.26,12.355801
38.01,36.97,0.1069,5.524,13.625811
37.99,59.72,0.03036,5.349,16.777206
37.87,59.5,0.1745,9.093,11.82664
38.0,64.22,0.0633,10.59,15.152702
37.77,38.63,0.08698,9.733,14.325342
37.87,57.2,0.1683,7.166,11.737785
37.7,64.08,0.1135,17.19,13.475775
37.94,59.66,0.1161,14.35,13.032832
37.92,36.8,0.02008,18.46,17.46163
38.02,47.07,0.0048,13.18,18.056205
37.85,33.1,0.1179,10.76,13.337528
37.8,32.24,0.03226,14.31,16.804489
37.96,41.63,0.09135,5.607,14.5016
37.79,46.01,0.1673,4.142,11.960533
37.76,52.42,0.1657,4.741,11.915383
37.77,36.44,0.1982,3.728,11.944912
37.88,43.47,0.01702,15.19,17.565558
37.81,42.4,0.1136,15.28,13.400246
37.95,57.0,0.02875,4.909,17.053681
37.82,56.05,0.1669,16.44,12.244817
37.74,46.8,0.1677,2.191,11.895634
37.81,48.08,0.1407,11.15,12.43732
37.99,57.1,0.02268,7.54,17.210042
37.77,58.74,0.1737,8.904,11.820393
37.88,45.33,0.1335,13.74,12.727872
37.73,53.1,0.1774,5.116,11.809482
54.34,40.04,0.1573,16.28,11.070294
54.46,64.17,0.05678,5.561,12.660387
54.38,48.29,0.07768,13.4,12.112714
54.47,47.78,0.0529,18.15,13.204456
54.3,42.03,0.1216,6.099,10.94567
54.24,47.82,0.005545,16.67,15.196616
54.27,57.67,0.1352,9.967,10.736351
54.24,48.44,0.1995,8.7,10.072895
54.16,59.0,0.07067,6.542,12.109092
54.26,39.63,0.05998,9.717,12.734724
54.48,34.81,0.1532,18.35,11.243897
54.39,64.87,0.1441,15.21,10.91223
54.42,54.79,0.05926,2.068,13.058057
54.49,31.35,0.2,10.88,10.585097
54.18,43.99,0.1585,11.4,10.803675
54.27,48.93,0.1851,1.236,10.260648
54.48,54.74,0.0775,2.975,12.142448
54.45,51.62,0.04506,19.77,13.522439
54.44,39.39,0.1232,12.21,11.227665
54.47,49.3,0.09528,6.964,11.363065
54.39,63.62,0.1126,13.58,11.037136
54.28,38.58,0.001295,17.38,15.377124
54.28,60.26,0.01157,15.78,14.924735
54.36,35.03,0.187,10.41,10.619959
54.29,53.31,0.1381,16.6,10.844407
54.35,31.97,0.1483,3.384,11.104056
54.23,53.92,0.1356,6.4,10.609194
54.2,60.66,0.1856,19.47,10.372962
54.44,50.43,0.1755,19.44,10.845797
54.19,42.47,0.05648,0.5673,13.279996
54.31,58.55,0.04276,1.906,13.674629
54.34,46.86,0.03427,17.4,13.937884
54.34,46.39,0.05329,9.224,13.147708
54.16,63.1,0.03671,3.284,13.70959
54.36,64.44,0.01468,4.715,14.684863
54.31,32.83,0.1878,2.463,10.461265
54.31,50.91,0.1199,14.84,11.152407
54.3,51.83,0.1167,4.339,10.882748
54.21,41.89,0.02529,11.73,14.356407
54.47,52.64,0.0177,0.5461,14.71225
54.25,30.91,0.1753,2.835,10.705196
54.19,39.98,0.05455,5.758,13.249638
54.22,42.09,0.05902,16.26,12.92037
54.2,42.73,0.1562,18.38,11.132478
54.34,39.5,0.1947,13.51,10.622017
54.28,31.84,0.01894,18.63,14.655956
54.33,37.88,0.1939,18.51,10.747257
54.32,36.42,0.1461,10.62,11.015047
54.48,35.09,0.1569,19.95,11.189087
54.5,39.76,0.01056,19.89,14.961346
54.17,53.52,0.1693,9.709,10.552391
54.23,48.5,0.06303,9.183,12.735455
54.29,49.29,0.137,5.847,10.806116
54.35,51.02,0.04298,3.791,13.469203
54.26,38.1,0.169,6.194,10.692591
54.22,34.89,0.02189,9.747,14.414324
54.29,56.58,0.1016,5.011,11.104575
54.4,55.33,0.09211,6.746,11.261777
54.31,49.54,0.1272,17.72,11.313108
54.25,31.71,0.1684,4.135,10.864269
54.44,35.44,0.08624,3.342,12.055116
54.26,44.55,0.09513,17.23,11.612075
54.41,32.53,0.131,7.183,11.178542
54.41,49.79,0.193,8.455,10.21109
54.38,43.53,0.1104,4.669,11.134983
54.49,45.16,0.02768,9.845,14.127942
54.45,35.01,0.02532,8.351,14.387372
54.44,47.9,0.1975,10.64,10.263818
54.25,59.2,0.1759,7.273,10.130477
54.37,33.17,0.06654,14.33,12.550983
54.17,30.38,0.04405,3.507,13.791367
54.4,60.2,0.1727,6.22,10.194107
54.42,60.1,0.07913,15.34,11.970609
54.43,53.33,0.0529,9.052,13.109186
54.19,49.53,0.1098,7.45,10.963692
54.17,42.55,0.1337,14.24,11.207042
54.18,40.05,0.07536,16.68,12.337531
54.43,52.28,0.05235,5.692,13.076167
54.16,59.63,0.09908,15.64,11.269389
54.23,45.84,0.09431,3.197,11.628489
54.33,39.13,0.1212,8.517,11.238632
54.37,38.89,0.1669,0.3749,10.516169
54.38,33.72,0.02462,7.913,14.275653
54.46,36.57,0.009458,14.63,15.016052
54.49,33.29,0.1365,13.42,11.2938
54.41,60.66,0.1895,14.46,10.248472
54.18,32.17,0.07508,8.234,12.448086
54.36,45.37,0.08398,6.069,11.907173
54.32,47.76,0.01931,5.723,14.62515
54.37,34.88,0.1102,4.046,11.319731
54.2,56.19,0.1759,2.825,10.087082
54.3,41.52,0.01434,17.02,14.837382
54.21,42.32,0.06807,14.07,12.420382
54.22,33.86,0.1727,14.74,10.969769
54.24,45.43,0.1732,9.205,10.644542
54.39,55.22,0.1937,14.19,10.435355
54.43,40.73,0.07125,4.9,12.213211
54.15,54.12,0.1725,14.4,10.708852
54.45,60.62,0.003342,3.616,15.269045
54.41,35.42,0.02796,16.42,14.281876
51.91,31.03,0.1165,10.52,11.764095
51.99,63.61,0.1177,5.147,10.8418
51.82,31.79,0.01177,15.93,15.263869
52.03,30.75,0.07506,19.37,12.703514
52.0,47.46,0.1562,11.56,11.075324
51.83,48.96,0.04005,2.183,14.178325
51.82,59.59,0.099,5.468,11.39098
51.74,42.93,0.06671,19.26,12.953247
51.77,52.03,0.04682,3.877,13.555507
52.01,44.84,0.1487,11.57,11.184191
51.88,61.45,0.08981,19.09,12.030577
51.87,57.82,0.04229,13.03,13.72094
51.96,31.27,0.08056,6.973,12.640176
51.9,57.44,0.1754,16.39,10.886662
52.01,60.36,0.1584,2.653,10.429995
51.95,55.47,0.175,4.506,10.469042
51.95,41.19,0.1815,0.813,10.524496
51.72,57.08,0.02156,17.82,14.850054
51.9,47.81,0.01259,18.4,15.198588
51.84,56.57,0.05736,11.72,13.100102
51.89,30.35,0.1162,3.66,11.681097
51.71,46.26,0.08297,9.96,12.141412
52.04,34.47,0.1767,2.858,10.924739
51.8,32.21,0.1199,4.489,11.576946
51.96,64.09,0.09662,7.225,11.415176
51.79,36.63,0.1593,8.64,11.209319
51.91,37.87,0.1163,15.9,11.711749
51.87,40.79,0.1116,3.28,11.364329
51.72,33.23,0.1931,7.369,10.839997
51.83,34.28,0.009595,6.191,15.396968
51.99,50.89,0.1657,12.67,10.916398
51.92,59.38,0.04772,3.324,13.588552
52.01,42.65,0.04784,14.01,13.581249
51.97,49.32,0.1261,17.38,11.473558
51.86,42.16,0.1349,13.32,11.358154
51.81,47.36,0.1183,12.71,11.407605
51.76,42.54,0.03823,16.93,14.046936
51.73,53.3,0.01427,12.96,15.16226
52.05,32.6,0.08679,12.26,12.268125
51.94,30.15,0.1137,7.381,11.81581
51.73,32.13,0.1804,14.93,11.301923
51.79,38.04,0.106,3.038,11.608608
51.84,64.25,0.1659,5.772,10.431396
51.93,60.48,0.1723,15.0,10.746561
52.03,52.46,0.105,13.74,11.436634
51.84,49.94,0.1895,9.608,10.599521
52.02,47.41,0.007008,14.97,15.435435
51.88,44.65,0.1522,6.187,11.068483
52.04,55.81,0.02551,6.512,14.650536
51.74,64.81,0.189,17.21,10.467846
51.81,35.41,0.1488,15.6,11.474557
51.75,63.89,0.07874,3.765,12.243585
51.87,52.14,0.1225,18.23,11.408174
51.94,63.79,0.05652,11.31,13.037037
51.79,40.74,0.129,0.2051,11.01894
52.0,46.51,0.1811,1.131,10.452724
51.76,43.12,0.159,2.261,10.795576
51.96,31.04,0.08395,7.564,12.255375
51.9,37.21,0.1325,11.97,11.532748
52.04,47.48,0.1886,5.23,10.313826
51.88,34.17,0.08732,19.24,12.304129
51.89,59.67,0.1277,13.21,11.154364
51.98,30.29,0.02105,9.298,14.780901
51.91,49.42,0.1669,7.601,10.69068
51.76,62.27,0.1286,17.43,11.25663
51.93,36.42,0.1583,13.98,11.338249
51.96,34.62,0.1572,11.71,11.29608
51.89,45.35,0.1064,13.65,11.687956
51.82,46.71,0.1196,16.42,11.516797
51.71,34.15,0.08745,19.37,12.333721
51.85,32.75,0.06257,13.8,13.138146
51.82,44.67,0.005146,15.72,15.540516
51.86,55.17,0.18,19.28,11.007841
51.78,50.84,0.06461,1.835,13.262651
51.94,57.06,0.0403,12.72,13.963497
51.99,42.31,0.05752,2.787,13.107033
51.78,35.78,0.1766,3.755,10.795574
51.98,44.93,0.1266,19.35,11.584721
51.77,31.45,0.1237,0.4837,11.416302
51.86,49.19,0.05583,11.62,13.342622
51.8,30.88,0.04219,5.946,13.981067
51.74,55.75,0.09389,13.82,11.806578
51.97,56.8,0.06936,4.706,12.500142
51.8,63.21,0.1206,2.774,10.80373
51.75,51.12,0.01296,0.8337,15.1975
52.03,41.86,0.1485,4.701,10.980888
51.92,51.33,0.1089,7.81,11.238977
51.97,54.08,0.1947,16.96,10.843374
51.72,39.81,0.04047,19.4,14.126467
51.7,33.04,0.1822,9.688,11.13419
52.02,33.5,0.1251,5.413,11.429715
51.85,37.72,0.1589,5.923,11.057375
51.83,53.62,0.1301,1.991,10.782241
51.98,55.44,0.122,0.6174,10.750319
51.7,45.51,0.002964,2.502,15.674575
51.72,53.45,0.1189,19.29,11.499147
51.75,36.41,0.1041,1.241,11.542136
51.77,56.32,0.1345,3.433,10.651851
51.93,30.65,0.02028,6.732,14.873813
52.02,56.49,0.06018,14.27,13.1731
47.35,30.19,0.04755,1.758,14.704519
47.43,35.06,0.0776,17.5,13.267861
47.34,34.52,0.1745,11.37,11.491992
47.44,38.15,0.1505,16.96,11.745055
47.28,48.32,0.101,9.057,12.175643
47.37,36.22,0.03654,18.96,14.842542
47.16,34.62,0.176,3.236,11.34814
47.47,45.29,0.01719,9.158,15.687098
47.25,37.06,0.1791,18.39,11.502703
47.4,59.35,0.07053,13.72,13.396108
47.21,32.82,0.08444,19.21,13.046579
47.36,31.76,0.005186,10.48,16.242388
47.39,43.25,0.1155,18.64,11.999676
47.49,40.3,0.07184,6.936,13.156686
47.26,43.17,0.1532,7.358,11.375013
47.48,64.05,0.07693,14.68,12.888721
47.2,50.29,0.01588,14.79,15.804104
47.17,63.74,0.06968,18.53,13.271903
47.17,47.87,0.1315,6.713,11.513224
47.4,33.37,0.01999,19.91,15.645517
47.26,60.82,0.003902,17.59,16.293551
47.16,43.46,0.001758,4.89,16.424303
47.47,43.87,0.1883,3.12,10.898755
47.37,34.26,0.1668,7.694,11.529697
47.43,31.28,0.1595,0.6651,11.388087
47.28,31.1,0.1501,12.69,11.846244
47.42,59.94,0.1103,3.306,11.708018
47.36,37.67,0.1959,5.834,10.997014
47.25,51.59,0.1546,11.44,11.335574
47.2,38.17,0.07322,15.01,13.263974
47.26,49.35,0.0242,0.7257,15.298476
47.21,42.98,0.1792,15.64,11.505329
47.33,35.66,0.005854,0.7459,16.183549
47.24,52.19,0.1121,11.12,11.626305
47.36,56.97,0.156,3.569,11.024408
47.27,36.04,0.01591,7.213,15.829969
47.15,50.45,0.1986,12.24,10.9376
47.3,32.89,0.0374,0.6864,15.082398
47.4,52.77,0.1022,12.73,11.874164
47.3,44.59,0.002733,18.03,16.341372
47.41,38.37,0.1804,2.95,11.004787
47.34,64.9,0.05588,17.04,13.854687
47.27,48.04,0.1237,16.8,11.883504
47.29,44.13,0.1108,0.8434,12.096092
47.23,61.5,0.09772,8.568,12.130187
47.25,33.51,0.1898,4.535,11.184167
47.18,34.47,0.1491,6.158,11.663442
47.32,47.72,0.1105,8.25,11.635752
47.48,49.62,0.1985,8.806,10.937102
47.42,57.78,0.03191,11.79,14.908398
47.44,49.8,0.007359,1.112,16.137658
47.17,46.81,0.06497,7.043,13.45525
47.36,60.55,0.1995,1.098,10.3744
47.29,46.06,0.1674,14.2,11.356813
47.18,62.23,0.1041,2.744,12.041858
47.23,52.49,0.009578,19.91,16.076788
47.21,56.39,0.1052,6.137,11.941208
47.39,44.82,0.00695,3.548,16.166215
47.46,59.04,0.08646,12.68,12.371344
47.19,43.1,0.01568,7.119,15.770466
47.27,51.49,0.01318,14.44,15.87876
47.43,64.31,0.1285,6.799,11.234245
47.22,40.92,0.141,16.09,11.91848
47.45,31.81,0.04145,7.623,14.63525
47.41,48.99,0.05411,7.833,13.995946
47.31,57.31,0.1023,6.434,12.050899
47.17,38.86,0.1301,16.29,12.059414
47.46,43.42,0.05165,19.33,14.149954
47.49,37.15,0.05186,13.52,14.27584
47.2,54.74,0.1924,8.188,10.851343
47.29,61.91,0.1001,0.2588,11.828547
47.35,34.83,0.1719,11.68,11.491289
47.41,49.55,0.1797,8.651,11.152008
47.5,32.05,0.1987,14.88,11.378547
47.31,63.81,0.1071,15.18,11.893429
47.32,33.38,0.1508,14.76,11.873333
47.49,33.87,0.1609,5.322,11.56486
47.2,61.3,0.07799,18.82,13.021379
47.23,40.74,0.07119,3.48,13.66463
47.45,55.04,0.1798,1.017,10.570222
47.34,38.01,0.1841,12.7,11.330273
47.19,59.5,0.01923,0.2889,15.709727
47.16,41.99,0.1374,7.425,11.486356
47.38,51.83,0.04159,3.824,14.735383
47.24,37.7,0.2,14.85,11.290246
47.48,41.32,0.05935,8.771,13.941437
47.29,40.97,0.04392,12.81,14.57518
47.32,63.85,0.02209,11.29,15.459999
47.24,58.5,0.1631,14.27,11.209049
47.47,31.74,0.0385,11.66,14.844694
47.38,63.55,0.09778,13.62,12.083685
47.38,42.11,0.1586,13.35,11.667366
47.33,32.12,0.03855,7.594,14.760723
47.46,39.31,0.08279,6.272,12.820208
47.43,36.31,0.1795,17.76,11.630162
47.45,53.32,0.05863,0.07577,14.091666
47.31,30.53,0.1332,3.845,11.93246
47.38,41.92,0.07058,13.91,13.301137
47.33,30.72,0.02493,19.68,15.393021
47.22,39.43,0.1404,6.166,11.466738
36.84,57.65,0.163,2.137,11.759314
36.82,57.84,0.03066,13.1,17.136854
36.89,37.98,0.01757,3.885,17.877755
36.75,38.13,0.1287,11.62,13.143401
36.74,37.35,0.1914,12.21,12.387626
36.78,58.49,0.07938,3.024,14.710336
36.98,59.12,0.0884,19.94,14.539455
36.97,38.08,0.001103,6.504,18.519499
36.86,63.24,0.08761,10.77,14.36439
36.74,40.65,0.07872,2.847,15.401361
36.81,37.41,0.03603,11.66,17.041986
36.68,48.74,0.1586,16.29,12.655893
36.69,40.9,0.0001999,4.081,18.594581
37.0,51.2,0.1712,8.275,12.153021
36.9,46.54,0.05719,11.47,16.0431
36.92,43.05,0.1824,5.081,12.178055
36.91,54.04,0.1651,3.889,12.111048
36.75,42.21,0.1454,8.34,12.700791
36.96,38.43,0.1823,4.672,12.262365
36.76,33.39,0.1933,2.035,12.23513
36.72,35.7,0.1794,15.96,12.856207
36.66,49.2,0.08753,14.96,14.622791
36.82,52.03,0.08308,4.218,14.721458
36.91,58.59,0.07267,16.1,15.333409
36.92,57.96,0.01032,8.3,18.116524
36.96,47.85,0.1981,18.53,12.390805
36.77,30.56,0.1556,6.039,12.950971
36.74,44.76,0.1796,9.919,12.282015
36.76,32.64,0.08985,1.478,14.570689
37.0,43.08,0.1237,7.085,13.07536
36.88,53.28,0.01665,4.293,17.757892
36.97,49.59,0.1297,4.602,12.984991
36.86,54.37,0.004907,10.77,18.344353
36.66,46.98,0.1733,1.698,11.964069
36.85,61.24,0.1531,3.588,11.99615
36.87,33.63,0.1505,7.73,12.949663
36.94,47.19,0.1151,2.707,13.429287
36.94,40.77,0.05029,13.4,16.358935
36.69,30.69,0.03438,16.44,17.042059
36.85,51.95,0.05552,19.41,16.086601
36.71,61.17,0.09845,17.13,14.248248
36.66,58.44,0.1424,13.9,12.503376
36.95,53.26,0.04838,13.35,16.225428
36.81,40.46,0.0347,8.732,17.115431
